"Name","Lifetime","Nationality","Notable.as","Orientation","Sex","Era","Name.old","Partners","Link"
" Tucker Cliff","1912-1993","Welsh","Oil executive, magistrate, politician","G","M","AD","Tucker, CliffCliff Tucker","0","https://en.wikipedia.org/wiki/Cliff_Tucker"
" Tucker Corin","1972","American","Rock musician (Sleater-Kinney)","B","M","AD","Tucker, CorinCorin Tucker","0","https://en.wikipedia.org/wiki/Corin_Tucker"
" Tuke Henry Scott","1858-1929","English","Painter, photographer","G","M","AD","Tuke, Henry ScottHenry Scott Tuke","0","https://en.wikipedia.org/wiki/Henry_Scott_Tuke"
" Tulchinsky Karen X","†","Canadian","Writer","L","F","AD","Tulchinsky, Karen X.Karen X. Tulchinsky","0","0"
" Tune Tommy","1939","American","Actor, dancer, choreographer, theater director","G","M","AD","Tune, TommyTommy Tune","0","https://en.wikipedia.org/wiki/Tommy_Tune"
" Tunney Thomas M","1955","American","Entrepreneur, politician","G","M","AD","Tunney, Thomas M.Thomas M. Tunney","0","0"
" Turing Alan","1912-1954","English","Mathematician, cryptographer","G","M","AD","Turing, AlanAlan Turing","0","https://en.wikipedia.org/wiki/Alan_Turing"
" Turnbull Colin","1924-1994","American","Anthropologist","G","M","AD","Turnbull, ColinColin Turnbull","0","https://en.wikipedia.org/wiki/Colin_Turnbull"
" Turner Guinevere","1968","American","Actor, writer","L","F","AD","Turner, GuinevereGuinevere Turner","0","https://en.wikipedia.org/wiki/Guinevere_Turner"
" Twigg Stephen","1966","English","Politician","G","M","AD","Twigg, StephenStephen Twigg","0","https://en.wikipedia.org/wiki/Stephen_Twigg"
" Tyler Nikki","1972","American","Porn star","B","F","AD","Tyler, NikkiNikki Tyler","Bobby Vitale (1996-1998)
Name unknown (since early 2000s)[1]","https://en.wikipedia.org/wiki/Nikki_Tyler"
" Tynkkynen Oras","1977","Finnish","Politician","G","M","AD","Tynkkynen, OrasOras Tynkkynen","0","https://en.wikipedia.org/wiki/Oras_Tynkkynen"
" Edward Tarletski","1974","Belarusian","Drag comedy musician, human rights activists","G","M","AD","Edward Tarletski","0","https://en.wikipedia.org/wiki/Edward_Tarletski"
" Udall Nicholas","1504-1556","English","Playwright, schoolmaster","G","M","AD","Udall, NicholasNicholas Udall","0","https://en.wikipedia.org/wiki/Nicholas_Udall"
" Uecker Georg","1962","German","Playwright","G","M","AD","Uecker, GeorgGeorg Uecker","0","https://en.wikipedia.org/wiki/Georg_Uecker"
" Ulibarri Jessie","†","American","Politician","G","M","AD","Ulibarri, JessieJessie Ulibarri","0","https://en.wikipedia.org/wiki/Jessie_Ulibarri"
" Ulrichs Karl Heinrich","1825-1895","German","Activist, writer","G","M","AD","Ulrichs, Karl HeinrichKarl Heinrich Ulrichs","0","https://en.wikipedia.org/wiki/Karl_Heinrich_Ulrichs"
" Umpierre Luz Marauz Mara","1947","Puerto Rican","Poet, scholar, human rights activist","L","F","AD","Umpierre, Luz Mar√≠aLuz Mar√≠a Umpierre","0","0"
" Underwood Katie","1975","Australian","Pop musician","B","F","AD","Underwood, KatieKatie Underwood","0","https://en.wikipedia.org/wiki/Katie_Underwood"
" Uotinen Jorma","1950","Finnish","Dancer, singer and choreographer","B","F","AD","Uotinen, JormaJorma Uotinen","0","https://en.wikipedia.org/wiki/Jorma_Uotinen"
" Upthegrove Dave","1971","American","Politician","G","M","AD","Upthegrove, DaveDave Upthegrove","0","https://en.wikipedia.org/wiki/Dave_Upthegrove"
" Urie Michael","1980","American","Actor","G","M","AD","Urie, MichaelMichael Urie","0","https://en.wikipedia.org/wiki/Michael_Urie"
" Vachon Christine","1962","American","Film producer","L","F","AD","Vachon, ChristineChristine Vachon","Marlene McCarty","https://en.wikipedia.org/wiki/Christine_Vachon"
" Vaid Urvashi","1958","Indian-American","LGBT rights activist, lawyer","L","F","AD","Vaid, UrvashiUrvashi Vaid","Kate Clinton","https://en.wikipedia.org/wiki/Urvashi_Vaid"
" Valdez Lupe","1947","American","Sheriff","L","F","AD","Valdez, LupeLupe Valdez","0","https://en.wikipedia.org/wiki/Lupe_Valdez"
" Valentine Angelina","1986","American","Porn star","B","F","AD","Valentine, AngelinaAngelina Valentine","0","https://en.wikipedia.org/wiki/Angelina_Valentine"
" Valiquette Max","1973","Canadian","Pop culture expert and television personality","G","M","AD","Valiquette, MaxMax Valiquette","0","https://en.wikipedia.org/wiki/Max_Valiquette"
" Vallieres Pierre","1938-1998","Quebec","Journalist, writer","G","M","AD","Valli√®res, PierrePierre Valli√®res","0","https://en.wikipedia.org/wiki/Pierre_Vallieres"
" Amstel Louis Van","1972","Dutch / American","Dancer, Choreographer","G","M","AD","Amstel, Louis VanLouis Van Amstel","0","https://en.wikipedia.org/wiki/Louis_Van_Amstel"
" Duin Andre van","1947","Dutch","Actor, pop musician, writer","G","M","AD","Duin, Andr√© vanAndr√© van Duin","Martin Elferink (m.†2006)","https://en.wikipedia.org/wiki/Andre_van_Duin"
" Essen Jorg van","1947","German","Prosecutor and politician","G","M","AD","Essen, J√∂rg vanJ√∂rg van Essen","0","https://en.wikipedia.org/wiki/Jorg_van_Essen"
" Ree Tasya van","1976","American","Artist, photographer","L","F","AD","Ree, Tasya vanTasya van Ree","0","https://en.wikipedia.org/wiki/Tasya_van_Ree"
" Sant Gus Van","1952","American","Film director, photographer, musician","G","M","AD","Sant, Gus VanGus Van Sant","0","https://en.wikipedia.org/wiki/Gus_Van_Sant"
" Zandt Tim Van","1963","American","Politician, nurse, accountant","G","M","AD","Zandt, Tim VanTim Van Zandt","0","https://en.wikipedia.org/wiki/Tim_Van_Zandt"
" Vechten Carl Van","1880-1964","American","Writer, photographer","G","M","AD","Vechten, Carl VanCarl Van Vechten","Anna Snyder (1907ñ1912),Fania Marinoff (m.†1914ñ64)","https://en.wikipedia.org/wiki/Carl_Van_Vechten"
" Vandenberg Jr Arthur H","1907","American","government official, politician","G","M","AD","Vandenberg, Jr., Arthur H.Arthur H. Vandenberg, Jr.","0","0"
" Vanegas Trent","1975","American","Blogger","G","M","AD","Vanegas, TrentTrent Vanegas","0","https://en.wikipedia.org/wiki/Trent_Vanegas"
" Vanita Ruth","1955","Indian","Academic, activist","L","F","AD","Vanita, RuthRuth Vanita","0","https://en.wikipedia.org/wiki/Ruth_Vanita"
" Varadkar Leo","1979","Irish","Politician","G","M","AD","Varadkar, LeoLeo Varadkar","0","https://en.wikipedia.org/wiki/Leo_Varadkar"
" Vargas Chavela","1919-2012","Mexican","Latin musician","L","F","AD","Vargas, ChavelaChavela Vargas","0","https://en.wikipedia.org/wiki/Chavela_Vargas"
" Vargas Jose Antonio","1981","Filipino-American","Journalist","G","M","AD","Vargas, Jose AntonioJose Antonio Vargas","0","https://en.wikipedia.org/wiki/Jose_Antonio_Vargas"
" Kramer Vjekoslav","1976","Bosnian, Croatian","Chef and Media Personality","G","M","AD","Kramer, VjekoslavVjekoslav Kramer","0","https://en.wikipedia.org/wiki/Vjekoslav_Kramer"
" Variaaes Antonio","1944-1984","Portuguese","Pop musician","G","M","AD","Varia√ß√µes, Ant√≥nioAnt√≥nio Varia√ß√µes","0","0"
" Vasconcelos Mario Cesariny de","1923-2006","Portuguese","Poet","G","M","AD","Vasconcelos, M√°rio Cesariny deM√°rio Cesariny de Vasconcelos","0","0"
" Vasquez Junior","1946","American","DJ, musician","G","M","AD","Vasquez, JuniorJunior Vasquez","0","https://en.wikipedia.org/wiki/Junior_Vasquez"
" Vassall John","1924-1996","English","Civil servant, spy","G","M","AD","Vassall, JohnJohn Vassall","0","https://en.wikipedia.org/wiki/John_Vassall"
" Vattimo Gianni","1936","Italian","Writer, philosopher","G","M","AD","Vattimo, GianniGianni Vattimo","0","https://en.wikipedia.org/wiki/Gianni_Vattimo"
" Vaughan Keith","1912-1977","English","Painter","G","M","AD","Vaughan, KeithKeith Vaughan","0","https://en.wikipedia.org/wiki/Keith_Vaughan"
" Vaughan R M","1965","Canadian","Poet, writer","G","M","AD","Vaughan, R. M.R. M. Vaughan","0","https://en.wikipedia.org/wiki/R_M_Vaughan"
" Vawter Ron","1948-1994","American","Actor","G","M","AD","Vawter, RonRon Vawter","0","https://en.wikipedia.org/wiki/Ron_Vawter"
" Vazquez Carmen","","Cuban-American","Activist, writer","L","F","AD","V√°zquez, CarmenCarmen V√°zquez","0","https://en.wikipedia.org/wiki/Carmen_Vazquez"
" Vazquez Martaz Jesaesa","1965","Spanish","Television presenter","G","M","AD","V√°zquez Mart√≠nez, Jes√∫sJes√∫s V√°zquez Mart√≠nez","0","0"
" Veatch Dan","1965","American","Swimmer","G","M","AD","Veatch, DanDan Veatch","0","https://en.wikipedia.org/wiki/Dan_Veatch"
" Vedder Elihu","1836-1923","American","Painter, illustrator","G","M","AD","Vedder, ElihuElihu Vedder","Caroline Rosekrans","https://en.wikipedia.org/wiki/Elihu_Vedder"
" Veiga Jennifer","1962","American","Politician","L","F","AD","Veiga, JenniferJennifer Veiga","Bronwyn Russell","https://en.wikipedia.org/wiki/Jennifer_Veiga"
" Veigel Werner","1928-1995","German","News presenter","G","M","AD","Veigel, WernerWerner Veigel","0","https://en.wikipedia.org/wiki/Werner_Veigel"
" Velasquez Patricia","1971","Venezuelan","Actor, model","B","F","AD","Vel√°squez, PatriciaPatricia Vel√°squez","0","https://en.wikipedia.org/wiki/Patricia_Velasquez"
" Vellekoop Maurice","1964","Canadian","Illustrator and comics artist.","G","M","AD","Vellekoop, MauriceMaurice Vellekoop","0","https://en.wikipedia.org/wiki/Maurice_Vellekoop"
" Vendola Nichi","1958","Italian","Politician","G","M","AD","Vendola, NichiNichi Vendola","0","https://en.wikipedia.org/wiki/Nichi_Vendola"
" Venn Brown Anthony","1951","Australian","Author, former evangelist","G","M","AD","Venn-Brown, AnthonyAnthony Venn-Brown","0","0"
" Verburg Gerda","1957","Dutch","Politician","L","F","AD","Verburg, GerdaGerda Verburg","Willy Westerlaken","https://en.wikipedia.org/wiki/Gerda_Verburg"
" Verlaine Paul","1844-1896","French","Poet","B","M","AD","Verlaine, PaulPaul Verlaine","0","https://en.wikipedia.org/wiki/Paul_Verlaine"
" Verlinden Rob","1950","Dutch","Television personality","G","M","AD","Verlinden, RobRob Verlinden","0","https://en.wikipedia.org/wiki/Rob_Verlinden"
" Vermue Reg","","Canadian","Rock musician","G","M","AD","Vermue, RegReg Vermue","0","https://en.wikipedia.org/wiki/Reg_Vermue"
" Verraros Jim","1983","American","Pop musician, reality show contestant","G","M","AD","Verraros, JimJim Verraros","0","https://en.wikipedia.org/wiki/Jim_Verraros"
" Verreos Nick","1967","American","Fashion designer","G","M","AD","Verreos, NickNick Verreos","0","https://en.wikipedia.org/wiki/Nick_Verreos"
" Versace Gianni","1946-1997","Italian","Fashion designer","G","M","AD","Versace, GianniGianni Versace","Antonio D'Amico (1982ñ1997)","https://en.wikipedia.org/wiki/Gianni_Versace"
" Vestlund Borje","1960","Swedish","Politician","G","M","AD","Vestlund, B√∂rjeB√∂rje Vestlund","0","https://en.wikipedia.org/wiki/Borje_Vestlund"
" Viau Theophile de","1590-1626","French","Poet, dramatist","G","M","AD","Viau, Th√©ophile deTh√©ophile de Viau","0","https://en.wikipedia.org/wiki/Theophile_de_Viau"
" Vidal Gore","1925-2012","American","Writer, actor","B","F","AD","Vidal, GoreGore Vidal","Howard Austen (1950ñ2003; Austen's death)","https://en.wikipedia.org/wiki/Gore_Vidal"
" Vidarte Paco","1970-2008","Spanish","Writer, LGBT rights activist","G","M","AD","Vidarte, PacoPaco Vidarte","0","https://en.wikipedia.org/wiki/Paco_Vidarte"
" Videkull Lena","1962","Swedish","Footballer","L","F","AD","Videkull, LenaLena Videkull","0","https://en.wikipedia.org/wiki/Lena_Videkull"
" Viertel Salka","1889-1978","Ukrainian","Actor, screenwriter","L","F","AD","Viertel, SalkaSalka Viertel","Berthold Viertel(m.1918-1947; divorced)","https://en.wikipedia.org/wiki/Salka_Viertel"
" Viktor Ludwig","1842-1919","Austrian","Nobility","G","M","AD","Viktor, LudwigLudwig Viktor","0","0"
" Vilanch Bruce","1948","American","Comedy writer, actor","G","M","AD","Vilanch, BruceBruce Vilanch","0","https://en.wikipedia.org/wiki/Bruce_Vilanch"
" Villard Tom","1953-1994","American","Actor","G","M","AD","Villard, TomTom Villard","Scott Chambliss[1]","https://en.wikipedia.org/wiki/Tom_Villard"
" Villaronga Agustaustaillaronga","1953","Spanish","Director","G","M","AD","Villaronga, Agust√≠Agust√≠ Villaronga","0","0"
" Villarrubia Jose","1961","American","Artist","G","M","AD","Villarrubia, Jos√©Jos√© Villarrubia","0","https://en.wikipedia.org/wiki/Jose_Villarrubia"
" Villaurrutia Xavier","1903-1950","Mexican","Poet, playwright","G","M","AD","Villaurrutia, XavierXavier Villaurrutia","0","https://en.wikipedia.org/wiki/Xavier_Villaurrutia"
" Villele Alain Philippe Malagnac d' Argens de","1950-2000","French","Aristocrat","G","M","AD","Vill√®le, Alain-Philippe Malagnac d'Argens deAlain-Philippe Malagnac d'Argens de Vill√®le","0","0"
" Vincent Norah","1968","American","Journalist","L","F","AD","Vincent, NorahNorah Vincent","0","https://en.wikipedia.org/wiki/Norah_Vincent"
" Vining Donald","1917-1998","American","Writer","G","M","AD","Vining, DonaldDonald Vining","0","https://en.wikipedia.org/wiki/Donald_Vining"
" Visconti Luchino","1906-1976","Italian","Filmmaker","G","M","AD","Visconti, LuchinoLuchino Visconti","0","https://en.wikipedia.org/wiki/Luchino_Visconti"
" Vak Pavel","1962","Czech","Pop musician, actor","G","M","AD","V√≠tek, PavelPavel V√≠tek","0","0"
" Vivien Renee","1877-1909","English","Poet","L","F","AD","Vivien, Ren√©eRen√©e Vivien","0","https://en.wikipedia.org/wiki/Renee_Vivien"
" Vivier Claude","1948-1983","Canadian","20th century classical composer","G","M","AD","Vivier, ClaudeClaude Vivier","0","https://en.wikipedia.org/wiki/Claude_Vivier"
" Vizaniari Lisa Marie","1971","Australian","Athlete, discus thrower","L","F","AD","Vizaniari, Lisa-MarieLisa-Marie Vizaniari","0","0"
" Voeller Bruce","1934-1994","American","Biologist and HIV/AIDS researcher","G","M","AD","Voeller, BruceBruce Voeller","0","https://en.wikipedia.org/wiki/Bruce_Voeller"
" Vogel Paula","1951","American","Playwright","L","F","AD","Vogel, PaulaPaula Vogel","Anne Fausto-Sterling (2004-present)","https://en.wikipedia.org/wiki/Paula_Vogel"
" Volkova Julia","1985","Russian","Singer","B","F","AD","Volkova, JuliaJulia Volkova","0","https://en.wikipedia.org/wiki/Julia_Volkova"
"van  Essen Jorg","1947","German","Politician","G","M","AD","van Essen, J√∂rgJ√∂rg van Essen","0","0"
"von  Beust Ole","1955","German","Politician","G","M","AD","von Beust, OleOle von Beust","0","0"
"von  Gloeden Wilhelm","1856-1931","German","Photographer","G","M","AD","von Gloeden, WilhelmWilhelm von Gloeden","0","0"
"von  Praunheim Rosa","1942","German","Film director","G","M","AD","von Praunheim, RosaRosa von Praunheim","0","0"
"von  Ruffin Kurt","1901-1996","German","Holocaust survivor","G","M","AD","von Ruffin, KurtKurt von Ruffin","0","0"
"von  Sinnen Hella","1959","German","Comedian","L","F","AD","von Sinnen, HellaHella von Sinnen","0","0"
" Vosovic Daniel","1981","American","Fashion designer","G","M","AD","Vosovic, DanielDaniel Vosovic","0","https://en.wikipedia.org/wiki/Daniel_Vosovic"
" Vriend Delwin","1966","Canadian","LGBT rights activist","G","M","AD","Vriend, DelwinDelwin Vriend","0","https://en.wikipedia.org/wiki/Delwin_Vriend"
" Wachowski Lana","1965","American","Director, screenwriter, producer","L","F","AD","Wachowski, LanaLana Wachowski","Thea Bloom (m.†1993; div.†2002)[1]
Karin Winslow (m.†2009)[2][3]","https://en.wikipedia.org/wiki/Lana_Wachowski"
" Wachs Joel","1939","American","Politician","G","M","AD","Wachs, JoelJoel Wachs","0","https://en.wikipedia.org/wiki/Joel_Wachs"
" Waddell Tom","1937-1987","American","Athlete, founder of the Gay Games","G","M","AD","Waddell, TomTom Waddell","0","https://en.wikipedia.org/wiki/Tom_Waddell"
" Wagner Jane","1935","American","Writer, director, producer","L","F","AD","Wagner, JaneJane Wagner","Lily Tomlin (m.†2013)
(domestic partner, 1971-2013)","https://en.wikipedia.org/wiki/Jane_Wagner"
" Wagner Siegfried","1869-1930","German","Classical composer","G","M","AD","Wagner, SiegfriedSiegfried Wagner","0","https://en.wikipedia.org/wiki/Siegfried_Wagner"
" Wainaina Binyavanga","1971","Kenyan","Writer","G","M","AD","Wainaina, BinyavangaBinyavanga Wainaina","0","https://en.wikipedia.org/wiki/Binyavanga_Wainaina"
" Wainwright Rufus","1973","Canadian","Pop musician","G","M","AD","Wainwright, RufusRufus Wainwright","Jˆrn Weisbrodt (m.†2012)","https://en.wikipedia.org/wiki/Rufus_Wainwright"
" Waites Keisha","1972","American","Politician","L","F","AD","Waites, KeishaKeisha Waites","0","https://en.wikipedia.org/wiki/Keisha_Waites"
" Waithe Lena","1984","American","Actress, writer","L","F","AD","Waithe, LenaLena Waithe","0","https://en.wikipedia.org/wiki/Lena_Waithe"
" Walbrook Anton","1896-1967","Austrian","Actor","G","M","AD","Walbrook, AntonAnton Walbrook","0","https://en.wikipedia.org/wiki/Anton_Walbrook"
" Waldoff Claire","1884-1957","German","Kabarett singer","L","F","AD","Waldoff, ClaireClaire Waldoff","0","https://en.wikipedia.org/wiki/Claire_Waldoff"
" Walker Alice","1944","American","Author, poet","B","F","AD","Walker, AliceAlice Walker","Melvyn Rosenman Leventhal (married 1967, divorced 1976)","https://en.wikipedia.org/wiki/Alice_Walker"
" Walker Jackie","1950-2002","American","Football player","G","M","AD","Walker, JackieJackie Walker","0","https://en.wikipedia.org/wiki/Jackie_Walker"
" Wall Louisa","1972","New Zealander","Politician","L","F","AD","Wall, LouisaLouisa Wall","0","https://en.wikipedia.org/wiki/Louisa_Wall"
" Wallach Yona","1944-1985","Israeli","Poet","B","F","AD","Wallach, YonaYona Wallach","0","https://en.wikipedia.org/wiki/Yona_Wallach"
" Walker Rebecca","1969","American","Author","B","F","AD","Walker, RebeccaRebecca Walker","Choyin Rangdrol","https://en.wikipedia.org/wiki/Rebecca_Walker"
" Walker Vaughn R","1944","American","Federal judge","G","M","AD","Walker, Vaughn R.Vaughn R. Walker","0","https://en.wikipedia.org/wiki/Vaughn_R_Walker"
" Wall Travis","1987","American","Dancer","G","M","AD","Wall, TravisTravis Wall","Dom Palange","https://en.wikipedia.org/wiki/Travis_Wall"
" Wallace Ji","1977","Australian","Gymnast","G","M","AD","Wallace, JiJi Wallace","0","https://en.wikipedia.org/wiki/Ji_Wallace"
" Wallowitch John","1926-2007","American","Cabaret performer, songwriter","G","M","AD","Wallowitch, JohnJohn Wallowitch","0","https://en.wikipedia.org/wiki/John_Wallowitch"
